,tweet_id,expanded_urls,new_source,timestamp,text,new_rating_numerator,new_rating_denominator,doggo,floofer,pupper,puppo,predict_1,confidence_1,isdog_1,predict_2,confidence_2,isdog_2,predict_3,confidence_3,isdog_3
190,847116187444137987,https://twitter.com/dog_rates/status/847116187444137987/photo/1,Twitter for iPhone,2017-03-29 16:00:12 +0000,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,11.0,10.0,None,None,None,None,white_wolf,0.128935,False,American_Staffordshire_terrier,0.113434,True,dingo,0.0812314,False
191,846874817362120707,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",Twitter for iPhone,2017-03-29 00:01:05 +0000,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",13.0,10.0,None,None,None,None,Shetland_sheepdog,0.450539,True,papillon,0.187928,True,collie,0.140068,True
192,846514051647705089,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",Twitter for iPhone,2017-03-28 00:07:32 +0000,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,13.0,10.0,doggo,None,None,None,golden_retriever,0.650003,True,Leonberg,0.0651992,True,Norfolk_terrier,0.0529553,True
193,846153765933735936,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",Twitter for iPhone,2017-03-27 00:15:53 +0000,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,13.0,10.0,None,None,None,None,giant_schnauzer,0.346468,True,flat-coated_retriever,0.21845100000000006,True,Labrador_retriever,0.10802,True
194,846042936437604353,https://twitter.com/dog_rates/status/846042936437604353/photo/1,Twitter for iPhone,2017-03-26 16:55:29 +0000,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,12.0,10.0,None,None,None,None,golden_retriever,0.96111,True,Labrador_retriever,0.0166952,True,Tibetan_mastiff,0.00908153,True
195,845812042753855489,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",Twitter for iPhone,2017-03-26 01:38:00 +0000,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,13.0,10.0,None,None,None,None,Samoyed,0.979803,True,chow,0.0159226,True,white_wolf,0.00130279,False
196,845677943972139009,https://twitter.com/dog_rates/status/845677943972139009/photo/1,Twitter for iPhone,2017-03-25 16:45:08 +0000,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",12.0,10.0,None,None,None,None,chow,0.8086810000000001,True,groenendael,0.123141,True,Newfoundland,0.0221432,True
197,845397057150107648,"https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",Twitter for iPhone,2017-03-24 22:08:59 +0000,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",13.0,10.0,doggo,None,None,None,Dandie_Dinmont,0.394404,True,Maltese_dog,0.186537,True,West_Highland_white_terrier,0.181985,True
198,845306882940190720,https://twitter.com/dog_rates/status/845306882940190720/photo/1,Twitter for iPhone,2017-03-24 16:10:40 +0000,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,12.0,10.0,None,None,pupper,None,Irish_water_spaniel,0.567475,True,Labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True
199,844979544864018432,"https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1",Twitter for iPhone,2017-03-23 18:29:57 +0000,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",13.0,10.0,None,None,None,None,tennis_ball,0.999281,False,racket,0.00037008,False,Shetland_sheepdog,0.000132068,True
200,844973813909606400,https://twitter.com/dog_rates/status/844973813909606400/photo/1,Twitter for iPhone,2017-03-23 18:07:10 +0000,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",12.0,10.0,None,None,None,None,Labrador_retriever,0.742421,True,golden_retriever,0.195218,True,Chihuahua,0.017320099999999998,True
201,844704788403113984,https://twitter.com/dog_rates/status/844704788403113984/photo/1,Twitter for iPhone,2017-03-23 00:18:10 +0000,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,13.0,10.0,None,None,None,None,Labrador_retriever,0.980213,True,golden_retriever,0.00701167,True,beagle,0.00314697,True
202,844580511645339650,https://twitter.com/dog_rates/status/844580511645339650/photo/1,Twitter for iPhone,2017-03-22 16:04:20 +0000,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,11.0,10.0,None,None,None,None,washer,0.903064,False,dishwasher,0.032489,False,printer,0.0164562,False
203,844223788422217728,https://twitter.com/dog_rates/status/844223788422217728/photo/1,Twitter for iPhone,2017-03-21 16:26:50 +0000,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,12.0,10.0,None,None,None,None,Labrador_retriever,0.71951,True,Chesapeake_Bay_retriever,0.122019,True,Newfoundland,0.0388276,True
204,843856843873095681,https://twitter.com/dog_rates/status/843856843873095681/photo/1,Twitter for iPhone,2017-03-20 16:08:44 +0000,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,12.0,10.0,None,None,None,None,Labrador_retriever,0.92254,True,golden_retriever,0.0743578,True,Great_Pyrenees,0.00232495,True
205,843604394117681152,https://twitter.com/dog_rates/status/843604394117681152/photo/1,Twitter for iPhone,2017-03-19 23:25:35 +0000,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,11.0,10.0,None,None,None,None,Labrador_retriever,0.430583,True,golden_retriever,0.263581,True,Great_Pyrenees,0.179385,True
206,843235543001513987,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",Twitter for iPhone,2017-03-18 22:59:54 +0000,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,13.0,10.0,None,None,None,None,Pembroke,0.958452,True,Cardigan,0.0237699,True,Chihuahua,0.00526936,True
207,842846295480000512,https://twitter.com/dog_rates/status/842846295480000512/photo/1,Twitter for iPhone,2017-03-17 21:13:10 +0000,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,13.0,10.0,None,None,None,None,Labrador_retriever,0.461076,True,golden_retriever,0.154946,True,Chihuahua,0.110249,True
208,842765311967449089,"https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",Twitter for iPhone,2017-03-17 15:51:22 +0000,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",12.0,10.0,None,None,None,None,tub,0.665238,False,bucket,0.105166,False,Labrador_retriever,0.0293399,True
209,842535590457499648,https://twitter.com/dog_rates/status/842535590457499648/photo/1,Twitter for iPhone,2017-03-17 00:38:32 +0000,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,13.0,10.0,None,None,None,None,Pembroke,0.685084,True,Cardigan,0.314608,True,basenji,0.000159824,True
210,842163532590374912,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",Twitter for iPhone,2017-03-16 00:00:07 +0000,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,12.0,10.0,None,None,None,None,French_bulldog,0.891227,True,soccer_ball,0.022811,False,bull_mastiff,0.012852,True
211,842115215311396866,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",Twitter for iPhone,2017-03-15 20:48:07 +0000,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,12.0,10.0,None,None,None,None,chow,0.293493,True,Newfoundland,0.181336,True,schipperke,0.125152,True
213,841680585030541313,https://twitter.com/dog_rates/status/841680585030541313/photo/1,Twitter for iPhone,2017-03-14 16:01:03 +0000,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,10.0,None,None,None,None,Chihuahua,0.547401,True,bow_tie,0.198361,False,Pembroke,0.0584925,True
214,841439858740625411,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",Twitter for iPhone,2017-03-14 00:04:30 +0000,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,10.0,None,None,None,None,military_uniform,0.853684,False,Labrador_retriever,0.0481999,True,groenendael,0.0153944,True
215,841314665196081154,https://twitter.com/dog_rates/status/841314665196081154/video/1,Twitter Web Client,2017-03-13 15:47:01 +0000,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13.0,10.0,None,None,None,None,Afghan_hound,0.903712,True,Saluki,0.035215,True,bloodhound,0.0265655,True
216,841077006473256960,https://twitter.com/dog_rates/status/841077006473256960/photo/1,Twitter for iPhone,2017-03-13 00:02:39 +0000,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,10.0,None,None,None,None,Brittany_spaniel,0.962985,True,Blenheim_spaniel,0.014819999999999996,True,clumber,0.00955711,True
217,840696689258311684,https://twitter.com/dog_rates/status/840696689258311684/photo/1,Twitter for iPhone,2017-03-11 22:51:24 +0000,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,10.0,10.0,None,None,None,None,web_site,0.8417680000000001,False,rule,0.00708731,False,envelope,0.0068203000000000005,False
218,840632337062862849,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",Twitter for iPhone,2017-03-11 18:35:42 +0000,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,10.0,None,None,None,None,golden_retriever,0.711148,True,cocker_spaniel,0.157929,True,Labrador_retriever,0.059581899999999986,True
219,840370681858686976,https://twitter.com/dog_rates/status/840370681858686976/photo/1,Twitter for iPhone,2017-03-11 01:15:58 +0000,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13.0,10.0,None,None,None,None,teapot,0.981819,False,cup,0.014025799999999998,False,coffeepot,0.00242054,False
220,840268004936019968,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",Twitter for iPhone,2017-03-10 18:27:58 +0000,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,10.0,None,None,None,None,Chesapeake_Bay_retriever,0.8639870000000001,True,Labrador_retriever,0.0526323,True,kelpie,0.0325736,True
221,839990271299457024,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",Twitter for iPhone,2017-03-10 00:04:21 +0000,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,10.0,None,None,None,None,Staffordshire_bullterrier,0.604938,True,American_Staffordshire_terrier,0.31154,True,Boston_bull,0.0371591,True
222,839549326359670784,https://twitter.com/dog_rates/status/839549326359670784/photo/1,Twitter for iPhone,2017-03-08 18:52:12 +0000,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,10.0,None,None,None,None,swing,0.393527,False,Norwich_terrier,0.05248,True,Pembroke,0.0499006,True
224,839239871831150596,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",Twitter for iPhone,2017-03-07 22:22:32 +0000,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,10.0,None,None,None,None,Leonberg,0.927021,True,Newfoundland,0.0500091,True,Saint_Bernard,0.0107278,True
225,838921590096166913,https://twitter.com/dog_rates/status/838921590096166913/photo/1,Twitter for iPhone,2017-03-07 01:17:48 +0000,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,10.0,None,None,None,None,Border_terrier,0.664538,True,Brabancon_griffon,0.170451,True,Yorkshire_terrier,0.08782360000000003,True
227,838561493054533637,https://twitter.com/dog_rates/status/838561493054533637/photo/1,Twitter for iPhone,2017-03-06 01:26:54 +0000,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,10.0,None,None,None,None,kelpie,0.216562,True,doormat,0.139994,False,dalmatian,0.13282,True
228,838476387338051585,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",Twitter for iPhone,2017-03-05 19:48:43 +0000,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,10.0,None,None,None,None,Great_Pyrenees,0.997692,True,kuvasz,0.00100064,True,Newfoundland,0.000404556,True
229,838083903487373313,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",Twitter for iPhone,2017-03-04 17:49:08 +0000,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,10.0,None,None,None,None,chow,0.800975,True,seat_belt,0.164133,False,Pomeranian,0.017981,True
230,837820167694528512,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",Twitter for iPhone,2017-03-04 00:21:08 +0000,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,10.0,None,None,pupper,None,golden_retriever,0.887625,True,Labrador_retriever,0.0687175,True,kuvasz,0.0303868,True
231,837482249356513284,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",Twitter for iPhone,2017-03-03 01:58:22 +0000,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,10.0,None,None,None,None,birdhouse,0.541196,False,can_opener,0.121094,False,carton,0.0561367,False
232,837471256429613056,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",Twitter for iPhone,2017-03-03 01:14:41 +0000,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,10.0,None,None,None,None,Norwegian_elkhound,0.976255,True,keeshond,0.0139902,True,seat_belt,0.00211054,False
233,837366284874571778,https://twitter.com/dog_rates/status/837366284874571778/photo/1,Twitter for iPhone,2017-03-02 18:17:34 +0000,This is Lucy. She has a portrait of herself on her ear. Excellent for identification pupposes. 13/10 innovative af https://t.co/uNmxbL2lns,13.0,10.0,None,None,None,None,American_Staffordshire_terrier,0.660085,True,Staffordshire_bullterrier,0.334947,True,dalmatian,0.00269716,True
234,837110210464448512,https://twitter.com/dog_rates/status/837110210464448512/photo/1,Twitter for iPhone,2017-03-02 01:20:01 +0000,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,10.0,None,None,pupper,None,Siberian_husky,0.767696,True,Eskimo_dog,0.217079,True,malamute,0.0116568,True
235,836989968035819520,https://twitter.com/dog_rates/status/836989968035819520/photo/1,Twitter for iPhone,2017-03-01 17:22:13 +0000,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,10.0,None,None,None,None,shopping_cart,0.572422,False,shopping_basket,0.414002,False,toy_poodle,0.005887300000000001,True
236,836753516572119041,https://twitter.com/dog_rates/status/836753516572119041/photo/1,Twitter for iPhone,2017-03-01 01:42:39 +0000,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,10.0,doggo,None,None,None,mortarboard,0.936882,False,academic_gown,0.0208154,False,schipperke,0.0115635,True
237,836677758902222849,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",Twitter for iPhone,2017-02-28 20:41:37 +0000,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11.0,10.0,None,None,None,None,leopard,0.7974100000000001,False,jaguar,0.0954866,False,snow_leopard,0.0796941,False
238,836380477523124226,https://twitter.com/dog_rates/status/836380477523124226/photo/1,Twitter for iPhone,2017-02-28 01:00:19 +0000,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12.0,10.0,None,None,pupper,None,wooden_spoon,0.08248860000000001,False,sliding_door,0.0610165,False,grand_piano,0.0550861,False
239,836260088725786625,https://twitter.com/dog_rates/status/836260088725786625/photo/1,Twitter for iPhone,2017-02-27 17:01:56 +0000,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,10.0,None,None,None,None,borzoi,0.564688,True,ice_bear,0.07826749999999999,False,Pembroke,0.0579162,True
240,836001077879255040,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",Twitter for iPhone,2017-02-26 23:52:43 +0000,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,10.0,None,None,None,None,Samoyed,0.963558,True,white_wolf,0.0198476,False,malamute,0.00590434,True
241,835574547218894849,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",Twitter for iPhone,2017-02-25 19:37:50 +0000,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,10.0,None,None,None,None,Staffordshire_bullterrier,0.6106550000000001,True,muzzle,0.132138,False,American_Staffordshire_terrier,0.109544,True
242,835297930240217089,https://twitter.com/dog_rates/status/835297930240217089/photo/1,Twitter for iPhone,2017-02-25 01:18:40 +0000,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,10.0,None,None,None,None,Rottweiler,0.341276,True,Border_terrier,0.33622,True,Gordon_setter,0.0454483,True
243,835264098648616962,"https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",Twitter for iPhone,2017-02-24 23:04:14 +0000,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,10.0,None,None,None,None,hyena,0.736871,False,Chesapeake_Bay_retriever,0.0875033,True,meerkat,0.042057800000000006,False
244,835172783151792128,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",Twitter for iPhone,2017-02-24 17:01:22 +0000,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,10.0,None,None,None,None,Border_collie,0.663138,True,collie,0.15249400000000002,True,Cardigan,0.0354706,True
245,835152434251116546,"https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1",Twitter for iPhone,2017-02-24 15:40:31 +0000,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0.0,10.0,None,None,None,None,swing,0.967066,False,American_Staffordshire_terrier,0.0127309,True,Staffordshire_bullterrier,0.00703922,True
246,834931633769889797,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",Twitter for iPhone,2017-02-24 01:03:08 +0000,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,10.0,None,None,None,None,ice_bear,0.330573,False,soft-coated_wheaten_terrier,0.196476,True,Irish_terrier,0.07309650000000001,True
247,834786237630337024,https://twitter.com/dog_rates/status/834786237630337024/photo/1,Twitter for iPhone,2017-02-23 15:25:23 +0000,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,10.0,None,None,None,None,Border_terrier,0.156276,True,Norwegian_elkhound,0.125912,True,Boston_bull,0.0966239,True
248,834574053763584002,https://twitter.com/dog_rates/status/834574053763584002/photo/1,Twitter for iPhone,2017-02-23 01:22:14 +0000,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,10.0,doggo,None,None,None,toilet_tissue,0.262936,False,golden_retriever,0.226564,True,bathtub,0.07887899999999999,False
249,834458053273591808,https://twitter.com/dog_rates/status/834458053273591808/photo/1,Twitter for iPhone,2017-02-22 17:41:18 +0000,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,10.0,None,None,None,None,Rhodesian_ridgeback,0.468619,True,whippet,0.177531,True,redbone,0.106552,True
250,834209720923721728,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",Twitter for iPhone,2017-02-22 01:14:30 +0000,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,10.0,None,None,None,None,golden_retriever,0.754799,True,Pekinese,0.197861,True,Labrador_retriever,0.00865404,True
251,834167344700198914,https://twitter.com/dog_rates/status/834167344700198914/photo/1,Twitter for iPhone,2017-02-21 22:26:07 +0000,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,10.0,None,None,None,None,ox,0.991682,False,bison,0.00533452,False,water_buffalo,0.00113025,False
252,834086379323871233,https://twitter.com/dog_rates/status/834086379323871233/photo/1,Twitter for iPhone,2017-02-21 17:04:24 +0000,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,10.0,None,None,None,None,bath_towel,0.736759,False,sleeping_bag,0.0629591,False,Labrador_retriever,0.0452627,True
253,833863086058651648,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",Twitter for iPhone,2017-02-21 02:17:06 +0000,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,10.0,None,None,None,None,kuvasz,0.494969,True,Great_Pyrenees,0.312632,True,golden_retriever,0.141736,True
254,833826103416520705,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",Twitter for iPhone,2017-02-20 23:50:09 +0000,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,10.0,None,None,None,None,Chihuahua,0.438054,True,kelpie,0.149706,True,Pembroke,0.0964805,True
255,833722901757046785,"https://twitter.com/dog_rates/status/833722901757046785/photo/1,https://twitter.com/dog_rates/status/833722901757046785/photo/1",Twitter for iPhone,2017-02-20 17:00:04 +0000,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,10.0,None,None,None,None,West_Highland_white_terrier,0.918144,True,Maltese_dog,0.0257207,True,Lakeland_terrier,0.0202111,True
256,833479644947025920,"https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1,https://twitter.com/dog_rates/status/833479644947025920/photo/1",Twitter for iPhone,2017-02-20 00:53:27 +0000,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,10.0,None,None,None,None,golden_retriever,0.727039,True,cocker_spaniel,0.0711398,True,Tibetan_mastiff,0.048694199999999986,True
257,833124694597443584,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",Twitter for iPhone,2017-02-19 01:23:00 +0000,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,10.0,None,None,pupper,None,Cardigan,0.7105229999999999,True,kelpie,0.106102,True,shopping_cart,0.0554755,False
